county,make,month,model_year,vehicle_count
Pierce,MITSUBISHI,1,2020,4
Pierce,MITSUBISHI,2,2012,11
Pierce,MITSUBISHI,2,2018,5
Pierce,MITSUBISHI,2,2019,1
Pierce,MITSUBISHI,3,2012,13
Pierce,MITSUBISHI,3,2018,15
Pierce,MITSUBISHI,4,2012,3
Pierce,MITSUBISHI,4,2018,3
Pierce,MITSUBISHI,4,2019,1
Pierce,MITSUBISHI,4,2020,2
Pierce,MITSUBISHI,5,2012,1
Pierce,MITSUBISHI,5,2014,4
Pierce,MITSUBISHI,5,2018,14
Pierce,MITSUBISHI,5,2019,2
Pierce,MITSUBISHI,5,2020,1
Pierce,MITSUBISHI,5,2021,2
Pierce,MITSUBISHI,6,2012,6
Pierce,MITSUBISHI,6,2014,3
Pierce,MITSUBISHI,6,2018,8
Pierce,MITSUBISHI,6,2019,3
Pierce,MITSUBISHI,7,2012,7
Pierce,MITSUBISHI,7,2014,3
Pierce,MITSUBISHI,7,2018,2
Pierce,MITSUBISHI,7,2019,13
Pierce,MITSUBISHI,7,2020,2
Pierce,MITSUBISHI,8,2012,2
Pierce,MITSUBISHI,8,2014,2
Pierce,MITSUBISHI,8,2018,6
Pierce,MITSUBISHI,8,2019,2
Pierce,MITSUBISHI,9,2012,6
Pierce,MITSUBISHI,9,2014,1
Pierce,MITSUBISHI,9,2018,2
Pierce,MITSUBISHI,9,2019,4
Pierce,MITSUBISHI,10,2012,8
Pierce,MITSUBISHI,10,2018,3
Pierce,MITSUBISHI,10,2019,7
Pierce,MITSUBISHI,10,2020,4
Pierce,MITSUBISHI,11,2012,6
Pierce,MITSUBISHI,11,2018,3
Pierce,MITSUBISHI,11,2019,2
Pierce,MITSUBISHI,12,2012,22
Pierce,MITSUBISHI,12,2018,4
Pierce,NISSAN,1,2011,38
Pierce,NISSAN,1,2012,79
Pierce,NISSAN,1,2013,154
Pierce,NISSAN,1,2014,49
Pierce,NISSAN,1,2015,100
Pierce,NISSAN,1,2016,72
Pierce,NISSAN,1,2017,14
Pierce,NISSAN,1,2018,30
Pierce,NISSAN,1,2019,51
Pierce,NISSAN,1,2020,13
Pierce,NISSAN,2,2011,27
Pierce,NISSAN,2,2012,58
Pierce,NISSAN,2,2013,120
Pierce,NISSAN,2,2014,51
Pierce,NISSAN,2,2015,76
Pierce,NISSAN,2,2016,85
Pierce,NISSAN,2,2017,23
Pierce,NISSAN,2,2018,32
Pierce,NISSAN,2,2019,38
Pierce,NISSAN,2,2020,10
Pierce,NISSAN,3,2011,37
Pierce,NISSAN,3,2012,52
Pierce,NISSAN,3,2013,194
Pierce,NISSAN,3,2014,70
Pierce,NISSAN,3,2015,88
Pierce,NISSAN,3,2016,56
Pierce,NISSAN,3,2017,29
Pierce,NISSAN,3,2018,50
Pierce,NISSAN,3,2019,21
Pierce,NISSAN,3,2020,17
Pierce,NISSAN,3,2021,2
Pierce,NISSAN,4,2011,62
Pierce,NISSAN,4,2012,46
Pierce,NISSAN,4,2013,218
Pierce,NISSAN,4,2014,84
Pierce,NISSAN,4,2015,63
Pierce,NISSAN,4,2016,39
Pierce,NISSAN,4,2017,34
Pierce,NISSAN,4,2018,69
Pierce,NISSAN,4,2019,11
Pierce,NISSAN,4,2020,5
Pierce,NISSAN,4,2021,6
Pierce,NISSAN,5,2011,96
Pierce,NISSAN,5,2012,64
Pierce,NISSAN,5,2013,282
Pierce,NISSAN,5,2014,82
Pierce,NISSAN,5,2015,74
Pierce,NISSAN,5,2016,26
Pierce,NISSAN,5,2017,33
Pierce,NISSAN,5,2018,43
Pierce,NISSAN,5,2019,42
Pierce,NISSAN,5,2020,5
Pierce,NISSAN,5,2021,20
Pierce,NISSAN,6,2011,97
Pierce,NISSAN,6,2012,55
Pierce,NISSAN,6,2013,175
Pierce,NISSAN,6,2014,88
Pierce,NISSAN,6,2015,41
Pierce,NISSAN,6,2016,39
Pierce,NISSAN,6,2017,28
Pierce,NISSAN,6,2018,45
Pierce,NISSAN,6,2019,28
Pierce,NISSAN,6,2020,4
Pierce,NISSAN,7,2011,88
Pierce,NISSAN,7,2012,36
Pierce,NISSAN,7,2013,159
Pierce,NISSAN,7,2014,59
Pierce,NISSAN,7,2015,99
Pierce,NISSAN,7,2016,24
Pierce,NISSAN,7,2017,29
Pierce,NISSAN,7,2018,11
Pierce,NISSAN,7,2019,17
Pierce,NISSAN,7,2020,8
Pierce,NISSAN,8,2011,68
Pierce,NISSAN,8,2012,40
Pierce,NISSAN,8,2013,216
Pierce,NISSAN,8,2014,37
Pierce,NISSAN,8,2015,109
Pierce,NISSAN,8,2016,65
Pierce,NISSAN,8,2017,32
Pierce,NISSAN,8,2018,17
Pierce,NISSAN,8,2019,25
Pierce,NISSAN,9,2011,64
Pierce,NISSAN,9,2012,72
Pierce,NISSAN,9,2013,154
Pierce,NISSAN,9,2014,19
Pierce,NISSAN,9,2015,140
Pierce,NISSAN,9,2016,52
Pierce,NISSAN,9,2017,43
Pierce,NISSAN,9,2018,42
Pierce,NISSAN,9,2019,29
Pierce,NISSAN,9,2020,2
Pierce,NISSAN,10,2011,53
Pierce,NISSAN,10,2012,73
Pierce,NISSAN,10,2013,178
Pierce,NISSAN,10,2014,17
Pierce,NISSAN,10,2015,211
Pierce,NISSAN,10,2016,39
Pierce,NISSAN,10,2017,26
Pierce,NISSAN,10,2018,53
Pierce,NISSAN,10,2019,22
Pierce,NISSAN,10,2020,6
Pierce,NISSAN,11,2011,23
Pierce,NISSAN,11,2012,56
Pierce,NISSAN,11,2013,165
Pierce,NISSAN,11,2014,31
Pierce,NISSAN,11,2015,121
Pierce,NISSAN,11,2016,47
Pierce,NISSAN,11,2017,17
Pierce,NISSAN,11,2018,35
Pierce,NISSAN,11,2019,21
Pierce,NISSAN,11,2020,12
Pierce,NISSAN,12,2011,46
Pierce,NISSAN,12,2012,63
Pierce,NISSAN,12,2013,149
Pierce,NISSAN,12,2014,25
Pierce,NISSAN,12,2015,134
Pierce,NISSAN,12,2016,74
Pierce,NISSAN,12,2017,14
Pierce,NISSAN,12,2018,14
Pierce,NISSAN,12,2019,34
Pierce,NISSAN,12,2020,12
Pierce,PORSCHE,1,2015,3
Pierce,PORSCHE,1,2017,4
Pierce,PORSCHE,1,2019,2
Pierce,PORSCHE,2,2015,5
Pierce,PORSCHE,2,2016,1
Pierce,PORSCHE,2,2019,1
Pierce,PORSCHE,3,2014,2
Pierce,PORSCHE,3,2015,1
Pierce,PORSCHE,3,2016,2
Pierce,PORSCHE,3,2018,5
Pierce,PORSCHE,3,2019,4
Pierce,PORSCHE,3,2020,2
Pierce,PORSCHE,4,2014,4
Pierce,PORSCHE,4,2015,3
Pierce,PORSCHE,4,2017,5
Pierce,PORSCHE,4,2018,4
Pierce,PORSCHE,4,2020,2
Pierce,PORSCHE,5,2015,3
Pierce,PORSCHE,5,2018,6
Pierce,PORSCHE,5,2019,1
Pierce,PORSCHE,5,2020,1
Pierce,PORSCHE,5,2021,2
Pierce,PORSCHE,6,2015,1
Pierce,PORSCHE,6,2019,2
Pierce,PORSCHE,7,2015,3
Pierce,PORSCHE,7,2016,4
Pierce,PORSCHE,7,2018,2
Pierce,PORSCHE,8,2015,8
Pierce,PORSCHE,8,2016,2
Pierce,PORSCHE,8,2018,5
Pierce,PORSCHE,8,2019,1
Pierce,PORSCHE,8,2020,2
Pierce,PORSCHE,9,2016,2
Pierce,PORSCHE,9,2018,5
Pierce,PORSCHE,9,2019,5
Pierce,PORSCHE,10,2014,2
Pierce,PORSCHE,10,2015,2
Pierce,PORSCHE,10,2017,2
Pierce,PORSCHE,10,2018,1
Pierce,PORSCHE,10,2019,2
Pierce,PORSCHE,10,2020,2
Pierce,PORSCHE,11,2015,4
Pierce,PORSCHE,11,2017,3
Pierce,PORSCHE,11,2019,3
Pierce,PORSCHE,12,2015,2
Pierce,PORSCHE,12,2016,6
Pierce,PORSCHE,12,2017,2
Pierce,PORSCHE,12,2018,2
Pierce,PORSCHE,12,2020,2
Pierce,SMART,1,2014,3
Pierce,SMART,1,2017,3
Pierce,SMART,2,2014,4
Pierce,SMART,2,2015,5
Pierce,SMART,2,2016,1
Pierce,SMART,3,2013,13
Pierce,SMART,3,2014,6
Pierce,SMART,3,2015,7
Pierce,SMART,4,2013,9
Pierce,SMART,4,2014,5
Pierce,SMART,4,2015,3
Pierce,SMART,5,2013,2
Pierce,SMART,5,2014,2
Pierce,SMART,5,2015,5
Pierce,SMART,6,2013,3
Pierce,SMART,6,2014,4
Pierce,SMART,6,2015,1
Pierce,SMART,7,2014,4
Pierce,SMART,7,2015,1
Pierce,SMART,7,2016,2
Pierce,SMART,8,2014,11
Pierce,SMART,8,2015,1
Pierce,SMART,8,2017,2
Pierce,SMART,9,2014,6
Pierce,SMART,9,2015,1
Pierce,SMART,9,2016,1
Pierce,SMART,10,2014,2
Pierce,SMART,10,2015,3
Pierce,SMART,11,2017,4
Pierce,SMART,12,2015,1
Pierce,SMART,12,2017,1
Pierce,SUBARU,5,2019,2
Pierce,SUBARU,8,2019,7
Pierce,SUBARU,10,2019,1
Pierce,SUBARU,12,2019,2
Pierce,TESLA,1,2008,1
Pierce,TESLA,1,2010,2
Pierce,TESLA,1,2011,2
Pierce,TESLA,1,2012,10
Pierce,TESLA,1,2013,60
Pierce,TESLA,1,2014,23
Pierce,TESLA,1,2015,51
Pierce,TESLA,1,2016,58
Pierce,TESLA,1,2017,45
Pierce,TESLA,1,2018,181
Pierce,TESLA,1,2019,36
Pierce,TESLA,1,2020,160
Pierce,TESLA,1,2021,178
Pierce,TESLA,2,2011,1
Pierce,TESLA,2,2012,11
Pierce,TESLA,2,2013,32
Pierce,TESLA,2,2014,34
Pierce,TESLA,2,2015,43
Pierce,TESLA,2,2016,57
Pierce,TESLA,2,2017,28
Pierce,TESLA,2,2018,88
Pierce,TESLA,2,2019,42
Pierce,TESLA,2,2020,50
Pierce,TESLA,2,2021,78
Pierce,TESLA,3,2008,14
Pierce,TESLA,3,2010,1
Pierce,TESLA,3,2011,3
Pierce,TESLA,3,2012,18
Pierce,TESLA,3,2013,57
Pierce,TESLA,3,2014,40
Pierce,TESLA,3,2015,63
Pierce,TESLA,3,2016,49
Pierce,TESLA,3,2017,41
Pierce,TESLA,3,2018,110
Pierce,TESLA,3,2019,75
Pierce,TESLA,3,2020,130
Pierce,TESLA,3,2021,72
Pierce,TESLA,4,2008,6
Pierce,TESLA,4,2011,2
Pierce,TESLA,4,2012,2
Pierce,TESLA,4,2013,53
Pierce,TESLA,4,2014,43
Pierce,TESLA,4,2015,69
Pierce,TESLA,4,2016,42
Pierce,TESLA,4,2017,35
Pierce,TESLA,4,2018,150
Pierce,TESLA,4,2019,138
Pierce,TESLA,4,2020,120
Pierce,TESLA,4,2021,136
Pierce,TESLA,5,2008,2
Pierce,TESLA,5,2010,4
Pierce,TESLA,5,2013,49
Pierce,TESLA,5,2014,23
Pierce,TESLA,5,2015,81
Pierce,TESLA,5,2016,45
Pierce,TESLA,5,2017,38
Pierce,TESLA,5,2018,133
Pierce,TESLA,5,2019,166
Pierce,TESLA,5,2020,61
Pierce,TESLA,5,2021,106
Pierce,TESLA,6,2008,3
Pierce,TESLA,6,2010,5
Pierce,TESLA,6,2013,47
Pierce,TESLA,6,2014,31
Pierce,TESLA,6,2015,74
Pierce,TESLA,6,2016,50
Pierce,TESLA,6,2017,28
Pierce,TESLA,6,2018,98
Pierce,TESLA,6,2019,113
Pierce,TESLA,6,2020,32
Pierce,TESLA,7,2008,1
Pierce,TESLA,7,2013,36
Pierce,TESLA,7,2014,29
Pierce,TESLA,7,2015,52
Pierce,TESLA,7,2016,62
Pierce,TESLA,7,2017,36
Pierce,TESLA,7,2018,113
Pierce,TESLA,7,2019,123
Pierce,TESLA,7,2020,149
Pierce,TESLA,8,2008,2
Pierce,TESLA,8,2010,3
Pierce,TESLA,8,2012,3
Pierce,TESLA,8,2013,47
Pierce,TESLA,8,2014,26
Pierce,TESLA,8,2015,30
Pierce,TESLA,8,2016,54
Pierce,TESLA,8,2017,32
Pierce,TESLA,8,2018,149
Pierce,TESLA,8,2019,101
Pierce,TESLA,8,2020,92
Pierce,TESLA,9,2012,6
Pierce,TESLA,9,2013,38
Pierce,TESLA,9,2014,36
Pierce,TESLA,9,2015,32
Pierce,TESLA,9,2016,52
Pierce,TESLA,9,2017,32
Pierce,TESLA,9,2018,180
Pierce,TESLA,9,2019,96
Pierce,TESLA,9,2020,60
Pierce,TESLA,10,2012,5
Pierce,TESLA,10,2013,47
Pierce,TESLA,10,2014,30
Pierce,TESLA,10,2015,40
Pierce,TESLA,10,2016,49
Pierce,TESLA,10,2017,45
Pierce,TESLA,10,2018,195
Pierce,TESLA,10,2019,151
Pierce,TESLA,10,2020,98
Pierce,TESLA,11,2010,1
Pierce,TESLA,11,2012,4
Pierce,TESLA,11,2013,31
Pierce,TESLA,11,2014,14
Pierce,TESLA,11,2015,30
Pierce,TESLA,11,2016,20
Pierce,TESLA,11,2017,16
Pierce,TESLA,11,2018,188
Pierce,TESLA,11,2019,35
Pierce,TESLA,11,2020,152
Pierce,TESLA,11,2021,20
Pierce,TESLA,12,2010,2
Pierce,TESLA,12,2012,14
Pierce,TESLA,12,2013,31
Pierce,TESLA,12,2014,40
Pierce,TESLA,12,2015,40
Pierce,TESLA,12,2016,63
Pierce,TESLA,12,2017,41
Pierce,TESLA,12,2018,190
Pierce,TESLA,12,2019,18
Pierce,TESLA,12,2020,134
Pierce,TESLA,12,2021,74
Pierce,TOYOTA,1,2012,15
Pierce,TOYOTA,1,2013,10
Pierce,TOYOTA,1,2014,5
Pierce,TOYOTA,1,2015,3
Pierce,TOYOTA,1,2017,87
Pierce,TOYOTA,1,2018,29
Pierce,TOYOTA,1,2019,2
Pierce,TOYOTA,1,2020,7
Pierce,TOYOTA,2,2012,18
Pierce,TOYOTA,2,2013,17
Pierce,TOYOTA,2,2014,5
Pierce,TOYOTA,2,2015,4
Pierce,TOYOTA,2,2017,62
Pierce,TOYOTA,2,2018,8
Pierce,TOYOTA,2,2020,2
Pierce,TOYOTA,2,2021,6
Pierce,TOYOTA,3,2012,39
Pierce,TOYOTA,3,2013,19
Pierce,TOYOTA,3,2014,4
Pierce,TOYOTA,3,2017,70
Pierce,TOYOTA,3,2018,16
Pierce,TOYOTA,3,2019,5
Pierce,TOYOTA,3,2021,2
Pierce,TOYOTA,4,2012,34
Pierce,TOYOTA,4,2013,9
Pierce,TOYOTA,4,2014,10
Pierce,TOYOTA,4,2015,2
Pierce,TOYOTA,4,2017,52
Pierce,TOYOTA,4,2018,18
Pierce,TOYOTA,4,2019,9
Pierce,TOYOTA,4,2020,5
Pierce,TOYOTA,4,2021,10
Pierce,TOYOTA,5,2012,19
Pierce,TOYOTA,5,2013,11
Pierce,TOYOTA,5,2014,11
Pierce,TOYOTA,5,2015,2
Pierce,TOYOTA,5,2017,61
Pierce,TOYOTA,5,2018,23
Pierce,TOYOTA,5,2019,6
Pierce,TOYOTA,5,2020,3
Pierce,TOYOTA,5,2021,4
Pierce,TOYOTA,6,2012,27
Pierce,TOYOTA,6,2013,9
Pierce,TOYOTA,6,2014,6
Pierce,TOYOTA,6,2015,4
Pierce,TOYOTA,6,2017,20
Pierce,TOYOTA,6,2018,12
Pierce,TOYOTA,6,2020,8
Pierce,TOYOTA,7,2012,51
Pierce,TOYOTA,7,2013,13
Pierce,TOYOTA,7,2014,14
Pierce,TOYOTA,7,2017,28
Pierce,TOYOTA,7,2018,16
Pierce,TOYOTA,7,2019,2
Pierce,TOYOTA,8,2012,48
Pierce,TOYOTA,8,2013,23
Pierce,TOYOTA,8,2014,7
Pierce,TOYOTA,8,2017,22
Pierce,TOYOTA,8,2018,16
Pierce,TOYOTA,8,2019,1
Pierce,TOYOTA,8,2020,5
Pierce,TOYOTA,9,2012,37
Pierce,TOYOTA,9,2013,19
Pierce,TOYOTA,9,2014,10
Pierce,TOYOTA,9,2015,4
Pierce,TOYOTA,9,2017,19
Pierce,TOYOTA,9,2018,35
Pierce,TOYOTA,9,2020,4
Pierce,TOYOTA,9,2021,2
Pierce,TOYOTA,10,2012,37
Pierce,TOYOTA,10,2013,12
Pierce,TOYOTA,10,2014,10
Pierce,TOYOTA,10,2015,1
Pierce,TOYOTA,10,2017,22
Pierce,TOYOTA,10,2018,36
Pierce,TOYOTA,10,2020,6
Pierce,TOYOTA,10,2021,2
Pierce,TOYOTA,11,2012,28
Pierce,TOYOTA,11,2013,13
Pierce,TOYOTA,11,2014,3
Pierce,TOYOTA,11,2015,7
Pierce,TOYOTA,11,2017,29
Pierce,TOYOTA,11,2018,36
Pierce,TOYOTA,11,2020,7
Pierce,TOYOTA,11,2021,2
Pierce,TOYOTA,12,2012,14
Pierce,TOYOTA,12,2013,15
Pierce,TOYOTA,12,2014,3
Pierce,TOYOTA,12,2015,10
Pierce,TOYOTA,12,2017,63
Pierce,TOYOTA,12,2018,34
Pierce,TOYOTA,12,2019,3
Pierce,TOYOTA,12,2020,8
Pierce,TOYOTA,12,2021,2
Pierce,VOLKSWAGEN,1,2015,2
Pierce,VOLKSWAGEN,1,2016,9
Pierce,VOLKSWAGEN,1,2019,5
Pierce,VOLKSWAGEN,2,2015,10
Pierce,VOLKSWAGEN,2,2016,7
Pierce,VOLKSWAGEN,2,2018,2
Pierce,VOLKSWAGEN,2,2019,4
Pierce,VOLKSWAGEN,3,2015,4
Pierce,VOLKSWAGEN,3,2016,8
Pierce,VOLKSWAGEN,3,2017,2
Pierce,VOLKSWAGEN,3,2018,4
Pierce,VOLKSWAGEN,3,2019,5
Pierce,VOLKSWAGEN,4,2015,2
Pierce,VOLKSWAGEN,4,2016,5
Pierce,VOLKSWAGEN,4,2018,2
Pierce,VOLKSWAGEN,4,2019,6
Pierce,VOLKSWAGEN,4,2021,4
Pierce,VOLKSWAGEN,5,2015,9
Pierce,VOLKSWAGEN,5,2016,1
Pierce,VOLKSWAGEN,5,2019,8
Pierce,VOLKSWAGEN,5,2021,4
Pierce,VOLKSWAGEN,6,2015,12
Pierce,VOLKSWAGEN,6,2016,7
Pierce,VOLKSWAGEN,6,2019,10
Pierce,VOLKSWAGEN,7,2015,8
Pierce,VOLKSWAGEN,7,2016,4
Pierce,VOLKSWAGEN,7,2017,2
Pierce,VOLKSWAGEN,7,2018,1
Pierce,VOLKSWAGEN,7,2019,1
Pierce,VOLKSWAGEN,8,2015,8
Pierce,VOLKSWAGEN,8,2016,8
Pierce,VOLKSWAGEN,8,2017,4
Pierce,VOLKSWAGEN,8,2019,12
Pierce,VOLKSWAGEN,9,2015,6
Pierce,VOLKSWAGEN,9,2016,10
Pierce,VOLKSWAGEN,9,2017,3
Pierce,VOLKSWAGEN,9,2019,4
Pierce,VOLKSWAGEN,10,2016,12
Pierce,VOLKSWAGEN,10,2017,2
Pierce,VOLKSWAGEN,10,2019,11
Pierce,VOLKSWAGEN,11,2016,3
Pierce,VOLKSWAGEN,11,2018,4
Pierce,VOLKSWAGEN,11,2019,9
Pierce,VOLKSWAGEN,12,2015,2
Pierce,VOLKSWAGEN,12,2016,6
Pierce,VOLKSWAGEN,12,2018,6
Pierce,VOLKSWAGEN,12,2019,5
Pierce,VOLVO,1,2016,9
Pierce,VOLVO,1,2017,3
Pierce,VOLVO,1,2018,3
Pierce,VOLVO,1,2019,5
Pierce,VOLVO,2,2016,5
Pierce,VOLVO,2,2018,4
Pierce,VOLVO,2,2019,4
Pierce,VOLVO,2,2021,4
Pierce,VOLVO,3,2016,2
Pierce,VOLVO,3,2017,2
Pierce,VOLVO,3,2018,1
Pierce,VOLVO,3,2019,10
Pierce,VOLVO,4,2016,5
Pierce,VOLVO,4,2017,5
Pierce,VOLVO,4,2018,4
Pierce,VOLVO,4,2019,6
Pierce,VOLVO,5,2016,3
Pierce,VOLVO,5,2017,3
Pierce,VOLVO,5,2019,8
Pierce,VOLVO,5,2021,6
Pierce,VOLVO,6,2017,2
Pierce,VOLVO,7,2016,4
Pierce,VOLVO,7,2017,6
Pierce,VOLVO,7,2019,2
Pierce,VOLVO,8,2016,1
Pierce,VOLVO,8,2017,6
Pierce,VOLVO,8,2018,6
Pierce,VOLVO,8,2019,8
Pierce,VOLVO,9,2016,4
Pierce,VOLVO,9,2017,6
Pierce,VOLVO,9,2018,2
Pierce,VOLVO,9,2019,6
Pierce,VOLVO,10,2016,1
Pierce,VOLVO,10,2017,3
Pierce,VOLVO,10,2018,4
Pierce,VOLVO,10,2019,20
Pierce,VOLVO,11,2016,4
Pierce,VOLVO,11,2017,2
Pierce,VOLVO,11,2018,1
Pierce,VOLVO,11,2019,5
Pierce,VOLVO,12,2016,1
Pierce,VOLVO,12,2017,2
Pierce,VOLVO,12,2018,9
Pierce,VOLVO,12,2019,5
Pierce,WHEEGO ELECTRIC CARS,8,2011,1
Pierce,WHEEGO ELECTRIC CARS,9,2011,2
Pierce,WHEEGO ELECTRIC CARS,10,2011,1
Pierce,WHEEGO ELECTRIC CARS,11,2011,3
Snohomish,AUDI,1,2016,7
Snohomish,AUDI,1,2017,7
Snohomish,AUDI,1,2018,4
Snohomish,AUDI,1,2019,8
Snohomish,AUDI,1,2020,7
Snohomish,AUDI,1,2021,6
Snohomish,AUDI,2,2016,15
Snohomish,AUDI,2,2017,9
Snohomish,AUDI,2,2018,6
Snohomish,AUDI,2,2019,9
Snohomish,AUDI,2,2020,8
Snohomish,AUDI,2,2021,4
Snohomish,AUDI,3,2016,10
Snohomish,AUDI,3,2017,3
Snohomish,AUDI,3,2019,12
Snohomish,AUDI,3,2020,4
Snohomish,AUDI,3,2021,12
Snohomish,AUDI,4,2016,7
Snohomish,AUDI,4,2018,2
Snohomish,AUDI,4,2019,9
Snohomish,AUDI,4,2020,5
Snohomish,AUDI,4,2021,20
Snohomish,AUDI,5,2016,3
Snohomish,AUDI,5,2019,3
Snohomish,AUDI,5,2020,2
Snohomish,AUDI,5,2021,12
Snohomish,AUDI,6,2016,6
Snohomish,AUDI,6,2017,3
Snohomish,AUDI,6,2019,10
Snohomish,AUDI,6,2020,6
Snohomish,AUDI,7,2016,14
Snohomish,AUDI,7,2019,8
Snohomish,AUDI,8,2016,7
Snohomish,AUDI,8,2017,2
Snohomish,AUDI,8,2019,7
Snohomish,AUDI,8,2020,4
Snohomish,AUDI,9,2016,10
Snohomish,AUDI,9,2018,3
Snohomish,AUDI,9,2019,1
Snohomish,AUDI,9,2020,2
Snohomish,AUDI,10,2017,3
Snohomish,AUDI,10,2018,3
Snohomish,AUDI,10,2019,9
Snohomish,AUDI,10,2020,2
Snohomish,AUDI,11,2016,3
Snohomish,AUDI,11,2017,6
Snohomish,AUDI,11,2018,5
Snohomish,AUDI,11,2019,3
Snohomish,AUDI,11,2021,2
Snohomish,AUDI,12,2016,11
Snohomish,AUDI,12,2017,6
Snohomish,AUDI,12,2019,1
Snohomish,AUDI,12,2020,4
Snohomish,AUDI,12,2021,4
Snohomish,AZURE DYNAMICS,8,2011,1
Snohomish,AZURE DYNAMICS,9,2011,1
Snohomish,AZURE DYNAMICS,10,2011,2
Snohomish,BENTLEY,9,2020,2
Snohomish,BMW,1,2014,33
Snohomish,BMW,1,2015,30
Snohomish,BMW,1,2016,12
Snohomish,BMW,1,2017,37
Snohomish,BMW,1,2018,27
Snohomish,BMW,1,2019,4
Snohomish,BMW,1,2021,8
Snohomish,BMW,2,2014,39
Snohomish,BMW,2,2015,10
Snohomish,BMW,2,2016,11
Snohomish,BMW,2,2017,26
Snohomish,BMW,2,2018,11
Snohomish,BMW,2,2019,6
Snohomish,BMW,2,2021,2
Snohomish,BMW,3,2014,55
Snohomish,BMW,3,2015,25
Snohomish,BMW,3,2016,9
Snohomish,BMW,3,2017,34
Snohomish,BMW,3,2018,27
Snohomish,BMW,3,2019,3
Snohomish,BMW,3,2020,1
Snohomish,BMW,3,2021,14
Snohomish,BMW,4,2014,49
Snohomish,BMW,4,2015,20
Snohomish,BMW,4,2016,32
Snohomish,BMW,4,2017,11
Snohomish,BMW,4,2018,26
Snohomish,BMW,4,2019,2
Snohomish,BMW,4,2020,2
Snohomish,BMW,4,2021,4
Snohomish,BMW,5,2014,35
Snohomish,BMW,5,2015,21
Snohomish,BMW,5,2016,17
Snohomish,BMW,5,2017,27
Snohomish,BMW,5,2018,35
Snohomish,BMW,5,2019,8
Snohomish,BMW,5,2020,2
Snohomish,BMW,5,2021,6
Snohomish,BMW,6,2014,30
Snohomish,BMW,6,2015,11
Snohomish,BMW,6,2016,30
Snohomish,BMW,6,2017,30
Snohomish,BMW,6,2018,16
Snohomish,BMW,6,2019,2
Snohomish,BMW,7,2014,28
Snohomish,BMW,7,2015,31
Snohomish,BMW,7,2016,29
Snohomish,BMW,7,2017,21
Snohomish,BMW,7,2018,21
Snohomish,BMW,8,2014,23
Snohomish,BMW,8,2015,24
Snohomish,BMW,8,2016,45
Snohomish,BMW,8,2017,12
Snohomish,BMW,8,2018,23
Snohomish,BMW,8,2019,2
Snohomish,BMW,8,2021,2
Snohomish,BMW,9,2014,38
Snohomish,BMW,9,2015,25
Snohomish,BMW,9,2016,28
Snohomish,BMW,9,2017,17
Snohomish,BMW,9,2018,5
Snohomish,BMW,9,2019,3
Snohomish,BMW,9,2020,2
Snohomish,BMW,9,2021,2
Snohomish,BMW,10,2014,41
Snohomish,BMW,10,2015,41
Snohomish,BMW,10,2016,16
Snohomish,BMW,10,2017,47
Snohomish,BMW,10,2018,16
Snohomish,BMW,10,2019,1
Snohomish,BMW,10,2020,2
Snohomish,BMW,10,2021,2
Snohomish,BMW,11,2014,28
Snohomish,BMW,11,2015,31
Snohomish,BMW,11,2016,12
Snohomish,BMW,11,2017,27
Snohomish,BMW,11,2018,10
Snohomish,BMW,11,2019,7
Snohomish,BMW,11,2021,2
Snohomish,BMW,12,2014,19
Snohomish,BMW,12,2015,20
Snohomish,BMW,12,2016,22
Snohomish,BMW,12,2017,34
Snohomish,BMW,12,2018,17
Snohomish,BMW,12,2019,10
Snohomish,BUBBLE BUDDY,10,2018,6
Snohomish,CADILLAC,1,2014,19
Snohomish,CADILLAC,1,2016,4
Snohomish,CADILLAC,2,2014,6
Snohomish,CADILLAC,2,2016,1
Snohomish,CADILLAC,3,2014,12
Snohomish,CADILLAC,3,2016,3
Snohomish,CADILLAC,4,2014,6
Snohomish,CADILLAC,4,2018,2
Snohomish,CADILLAC,5,2014,4
Snohomish,CADILLAC,5,2016,2
Snohomish,CADILLAC,6,2016,3
Snohomish,CADILLAC,7,2014,4
Snohomish,CADILLAC,7,2016,3
Snohomish,CADILLAC,8,2014,12
Snohomish,CADILLAC,9,2014,8
Snohomish,CADILLAC,10,2014,4
Snohomish,CADILLAC,11,2014,4
Snohomish,CADILLAC,11,2016,2
Snohomish,CADILLAC,12,2014,3
Snohomish,CADILLAC,12,2016,5
Snohomish,CADILLAC,12,2017,2
Snohomish,CHEVROLET,1,2011,6
Snohomish,CHEVROLET,1,2012,47
Snohomish,CHEVROLET,1,2013,76
Snohomish,CHEVROLET,1,2014,78
Snohomish,CHEVROLET,1,2015,38
Snohomish,CHEVROLET,1,2016,27
Snohomish,CHEVROLET,1,2017,133
Snohomish,CHEVROLET,1,2018,56
Snohomish,CHEVROLET,1,2019,89
Snohomish,CHEVROLET,1,2020,26
Snohomish,CHEVROLET,2,2011,7
Snohomish,CHEVROLET,2,2012,57
Snohomish,CHEVROLET,2,2013,69
Snohomish,CHEVROLET,2,2014,64
Snohomish,CHEVROLET,2,2015,30
Snohomish,CHEVROLET,2,2016,14
Snohomish,CHEVROLET,2,2017,96
Snohomish,CHEVROLET,2,2018,44
Snohomish,CHEVROLET,2,2019,14
Snohomish,CHEVROLET,2,2020,44
Snohomish,CHEVROLET,3,2011,7
Snohomish,CHEVROLET,3,2012,69
